"[57936D7943EA1224162BB3BC33B02036]::452C529F44E3DBA92056D1A51B5B83D7","Priwen Rookie","Прівенський новобранець","","","","","","","","",""
"[57936D7943EA1224162BB3BC33B02036]::4D9F278247DC53149AB092A24DE28B2D","Priwen Rookie","Прівенський новобранець","","","","","","","","",""
"[5851A6EB4E6DACA239C12D8A43673D2E]::69F350354B464F54558EF4B2BC1CFE83","True Dragonbane Lvl 4","True Dragonbane Lvl 4","","","","","","","","",""
"[586A633D4540BB7ADBEB7AB4DFE2F93D]::EF1BEA7144BB5ED029C795853509D07A","Decrease the reloading time by 15%","Зменшує час перезаряджання на 15%","","","","","","","","",""
"[586A633D4540BB7ADBEB7AB4DFE2F93D]::E466090640F8F70B988587B5DED51EB8","Improved velocity","Поліпшена швидкість","","","","","","","","",""
"[595E66EF44DC61B627E7FEA55EE2C303]::B4379144464CA4977CB32D9D20AA7790","Perfect Liston knife","Досконалий ніж Лістона","","","","","","","","",""
"[5A369A1B424EF1DFCD21F3B2D7C7F594]::A50906DD46DB2EA14A68F3AE95A3600B","Seymour's bludgeon lvl 5","Палиця Сеймура 5-го рівня","","","","","","","","",""
"[5AB9EAC040A68CC4083334A4C3FF71FC]::1F6BCAAF4CAE31B80924A8B8820701CE","Good fast crossbow","Good fast crossbow","","","","","","","","",""
"[5B035B524C393FDA00E5528B11F05789]::920C8D6842D40D31480BACA96842A8C8","The fragrance of a rose is sometimes supposed to repel supernatural creatures, but it’s totally ineffective against vampires.","The fragrance of a rose is sometimes supposed to repel supernatural creatures, but it’s totally ineffective against vampires.","","","","","","","","",""
"[5B035B524C393FDA00E5528B11F05789]::7493C71F49738525ECD574940F32BB97","Red rose","Red rose","","","","","","","","",""
"[5B1750CE41D48D13FA6D5CB5A6F15E64]::133E04544BC459CC68B284B478F05219","NEW LONDONER","NEW LONDONER","","","","","","","","",""
"[5B1750CE41D48D13FA6D5CB5A6F15E64]::0BA69D6842CECF5428A7C5837E198C94","YET MORE PROOF OF THE VIOLENCE AND DANGER THAT LURKS IN LONDON!<lf>A young nurse, Miss Dorothy Crane, was found dead yesterday morning, behind the walls of what seemed to be an illegal dispensary where the local sick sometimes went to get medical support from unidentified activists.<lf>                           There was no doubt about the cause of Miss Crane's passing: the poor woman had died from blood loss following what the police described as 'a massive wound to her throat.' That macabre scene was but the epitome of the current situation in Whitechapel: its inhabitants are criminals, bandits, or madmen disguised as citizens of London. Interestingly, no hospital admitted to have employed the victim.<lf>                          The dispensary has immediately been closed by decision of the London City Council’s Board of Health. As always, the soft and liberal minds already object that this closure of the only local medical facility can only increase the mortality rate, and put the locals’ health at further risk. One cannot help but dread the time when these peoples brutality will seep through the walls of the City itself. It is our role as civilized people to protect our families, our brethren, and of course, ourselves.<lf><lf>S.L.A.","YET MORE PROOF OF THE VIOLENCE AND DANGER THAT LURKS IN LONDON!<lf>A young nurse, Miss Dorothy Crane, was found dead yesterday morning, behind the walls of what seemed to be an illegal dispensary where the local sick sometimes went to get medical support from unidentified activists.<lf>                           There was no doubt about the cause of Miss Crane's passing: the poor woman had died from blood loss following what the police described as 'a massive wound to her throat.' That macabre scene was but the epitome of the current situation in Whitechapel: its inhabitants are criminals, bandits, or madmen disguised as citizens of London. Interestingly, no hospital admitted to have employed the victim.<lf>                          The dispensary has immediately been closed by decision of the London City Council’s Board of Health. As always, the soft and liberal minds already object that this closure of the only local medical facility can only increase the mortality rate, and put the locals’ health at further risk. One cannot help but dread the time when these peoples brutality will seep through the walls of the City itself. It is our role as civilized people to protect our families, our brethren, and of course, ourselves.<lf><lf>S.L.A.","","","","","","","","",""
"[5B1750CE41D48D13FA6D5CB5A6F15E64]::18D650AA42D302919BF964A62B16E2CB","FIGHT AGAINST THE RISE OF CRIME!","FIGHT AGAINST THE RISE OF CRIME!","","","","","","","","",""
"[5B49F7994CECE83557B735B74E10B904]::FBDC1BB642FFDFD02D56F787DBF3DCAE","Louise's machete lvl 3","Мечете Луїзи 3-го рівня","","","","","","","","",""
"[5B69D38E4B93E1C39AB136ACC91E6C8D]::51C5CBF848295738D8EF2AB01EA3F7F4","Regenerate instantly 140 blood points.","Regenerate instantly 140 blood points.","","","","","","","","",""
"[5B69D38E4B93E1C39AB136ACC91E6C8D]::E162D5EF492004DBD40970B4F5AC3454","Strong blood serum","Сильна сироватка крові","","","","","","","","",""
"[5B899E934C24B31634D4C49A7DA1E318]::B2309DAC4BD7371F96E6798AEFBD17F3","A strong and reliable axe, often found on boats for safety reasons. This one belonged to Booth Digby, and was kept hidden under his coat.<lf>Weapon ability: Blood absorption","Міцний та надійний топір, часто зустрічається на човнах з міркувань безпеки. Цей топір належів Буту Діґбі та була захована під його плащем.<lf>Здатність зброї: поглинання крові","","","","","","","","",""
"[5B899E934C24B31634D4C49A7DA1E318]::66B563ED490A7189489097896ADEEEC9","Booth's axe","Топір Бута","","","","","","","","",""
"[5B90FD184805FA04AA106583DC0428AA]::CDD2913448460E4B4D0A1A8FD87A8B94","Dismantle","Dismantle","","","","","","","","",""
"[5BA753AA409DB638DDCDF4AA0E49DDB8]::1898FF7841CC3E4868AD8291931971F4","Common fast crossbow","Common fast crossbow","","","","","","","","",""
"[5BEBDC56413987194D93CD9F1974338F]::D7F07A7642DFBD65B52C4DB442324F4B","Remarkable Priwen stake","Чудовий прівенський кілок","","","","","","","","",""
"[5BF42AF843EB085FA0219D9790474959]::2F3E27664D42AD6FF4C40BBF33615399","A small bouquet of white flowers Hsiao Shun probably wished to place on her husband's grave.","A small bouquet of white flowers Hsiao Shun probably wished to place on her husband's grave.","","","","","","","","",""
"[5BF42AF843EB085FA0219D9790474959]::E37C4D3641451FFFEF72638634E77821","White bouquet","Білий букет","","","","","","","","",""
"[5C0EAA04495707187084D9BFAFA4B36D]::0E10EB0548D4BEEADB00C2AA05659956","Barbed cudgel lvl 2","Кропач 2-го рівня","","","","","","","","",""
"[5C2C56D342C095DEB048068C40EAF72D]::0A3DE76B4CF94B0C91FC3CBFEB18CA8C","Lord Hutchinson","Lord Hutchinson","","","","","","","","",""
"[5C2C56D342C095DEB048068C40EAF72D]::452AB79C4376B84EF9F2A9807F13D9B6","Lord Hutchinson","Lord Hutchinson","","","","","","","","",""
"[5C2FB23F49A12DE148CB1BAB18B27B46]::D0416FD54EE33EF0D148ACB7FE4045DA","Charlotte's stake lvl 5","Кілок Шарлотти 5-го рівня","","","","","","","","",""
"[5C443123460E3AB148AAC88C26FB87C6]::9A0C4161475806E92ED4EC92F4FD903E","Codeine is a strong analgesic and anti-tussive drug often used to ease pain and coughing.","Кодеїн — сильний болезаспокійливий і протикашльовий препарат, який часто використовують для полегшення болю та кашлю.","","","","","","","","",""
"[5C6152C349F2A51A62D96EBEB901FD34]::F435FFE94A6F7BCD679F96BCFBAC6369","Hatchet lvl 3","Сокира 3-го рівня","","","","","","","","",""
"[5D9830A242D14CF01263DABF1A01D863]::2968AA1B478ECDC77E781BB32AA2D82B","Large beast","Великий звір","","","","","","","","",""
"[5D9830A242D14CF01263DABF1A01D863]::BF8405E842D4552033BF94A723679297","Large beast","Великий звір","","","","","","","","",""
"[5E45DAB143F0582D63E0EE94D890970F]::4B0FBA3E4B5D9365D0E182AF46A4ED38","Venus Crossley","Venus Crossley","","","","","","","","",""
"[5E45DAB143F0582D63E0EE94D890970F]::96FD09A345787DB96B9B9386DED45923","Venus Crossley","Venus Crossley","","","","","","","","",""
"[5E5A83454B7C4E25F07A96B8196E7BFF]::1AE4FC8D4BB98C54997957A98F662C8B","Large box of pills","Велика коробка пігулок","","","","","","","","",""
"[5ECC34CB401481573810D282F5C79C3E]::548BAE064BF41205E040FE9DE794B9A4","Common double-barrelled","Common double-barrelled","","","","","","","","",""
"[5F9D51904BE8FD2EFB8FF5900525DD75]::3B797F5944EAF8FFADC62ABD24110311","Remarkable hatchet","Чудова сокира","","","","","","","","",""
"[5F9E02D148A0DFBF00DB6C96FDC0C881]::DC5A3E49464DAB2FA2DFC98B26ECDF99","A large and strong mace surely used by the late Samuel Connor when fishing or sailing.<cf>Weapon ability: Stun","Велика та міцна булава, безумовно, використовувалася покійним Самюелем Коннором, під час риболовлі чи плавання.<cf>Здібність зброї: приголомшення","","","","","","","","",""
"[5F9E02D148A0DFBF00DB6C96FDC0C881]::1815F1FC47DF4ED513B3959D809A885E","Samuel Connor's mace","Булава Самюеля Коннора","","","","","","","","",""
"[6027364A4BD9B2841CEC09934BA1B675]::6814BAB04F3A79A2917123AD0F08D60C","True Dragonbane lvl 3","True Dragonbane lvl 3","","","","","","","","",""
"[60CE95A148427A3B42E1FDB198DAA82B]::366636F645AA08AD29FBA0B7DB1BD2FE","Perfect machete","Досконале мачете","","","","","","","","",""
"[60FDB179473201333F9013B7E03C5A0F]::7DEE6B1443C52EF8D3D450ABB4B52162","Unknown","Невідомо","","","","","","","","",""
"[60FE9EFF3003030B002E0155FAB23E4C]::6F6126EC4D605138D9B7449EC7D72C26","Bishop","Bishop","","","","","","","","",""
"[60FE9EFF3003030B002E0155FAB23E4C]::1E039E43457C5F89F2E789BA41429DD0","Unknown","Невідомо","","","","","","","","",""
"[61715D294138684AA3BD0D93B53783E0]::E409E7874BEDDF7C17EB058EC5B1CCD4","Sabrina's dagger lvl 2","Кинджал Сабріни 2-го рівня","","","","","","","","",""
"[6189E5B74659381CD8156891B002F9B7]::0744B27F4EF8A7D129720C9C7024CCC4","Remarkable barbed cudgel","Чудовий кропач","","","","","","","","",""
"[618A021140D54AA0F79C59B794E82140]::E2647B5241629B2CC97FB685F0C1D083","A modern and deadly double-barrelled shotgun, able to stop any, not already dead, targets.","A modern and deadly double-barrelled shotgun, able to stop any, not already dead, targets.","","","","","","","","",""
"[618A021140D54AA0F79C59B794E82140]::D2FE6C8F4AAEE1E5F5DBD9A2486B893D","Used double-barrelled","Used double-barrelled","","","","","","","","",""
"[61BAFB3B4D91404C3006B1A7220603DF]::050F7B2A48B73D568597AF9790393917","Common hatchet","Проста сокира","","","","","","","","",""
"[61F84A6545F9B2D886334DAB41788DDB]::172651104C4B4A30B6F8CAA356A5C6EB","Machete lvl 2","Мачете 2-го рівня","","","","","","","","",""
"[61FA518B43696FA815EB0C98CD908464]::F773A4E24B4725743E7B95BD85B3C26F","Stake lvl 4","Кілок 4-го рівня","","","","","","","","",""
"[6259B8EB44505ABB76771386CB9BBCF6]::BF7F4D08432AA8700F684F9572F6B830","Precious ring","Precious ring","","","","","","","","",""
"[6269E81746A11DF899387FB86A4E4F6C]::6FB6C74245C6E98FFB721BA0654EE1F3","A valuable pocket watch that belonged to Mortimer Goswick.<lf>This item can be recycled into components.","A valuable pocket watch that belonged to Mortimer Goswick.<lf>This item can be recycled into components.","","","","","","","","",""
"[6269E81746A11DF899387FB86A4E4F6C]::EB38880B4EA888D4BC155198E89C5189","Mortimer's watch","Mortimer's watch","","","","","","","","",""
"[6293B0CC49C6A247C2526EB5CAEAABC3]::268C3035477C323C5B7FC7AEF3FB5394","Sewer Beast","Каналізаційний звір","","","","","","","","",""
"[6293B0CC49C6A247C2526EB5CAEAABC3]::D462F1D3456A5C1A0B5277AAD50FC2A5","Sewer Beast","Каналізаційний звір","","","","","","","","",""
"[62B92F1E458E4B69257F2AB598D9BC6E]::D944A55F4AFFDB2BFE50ECB9D8FB5AFB","H. G. Griffin","Г. Ґ. Ґріффін","","","","","","","","",""
"[62B92F1E458E4B69257F2AB598D9BC6E]::FEFAD32F4B8D5BAB796544981A42CBAE","H. G. Griffin","Г. Ґ. Ґріффін","","","","","","","","",""
"[6325EC7749FEC0B14838478CBB218F31]::F1B8B0AA4564F04F19E36A8D010ED7CE","A long and sharp surgical knife","Довгий і гострий хірургічний ніж","","","","","","","","",""
"[6325EC7749FEC0B14838478CBB218F31]::D963041843C5EE6FC6AE0EB583E02371","Used Liston knife","Used Liston knife","","","","","","","","",""
"[646C3089449F3C79C624D786B785498E]::DA382AA147C11DFC53BF8ABF28BFDB33","Stake lvl 2","Кілок 2-го рівня","","","","","","","","",""
"[64A9B00E437606E25603C98FE9B564BB]::8E2698A04DDB03CB105822BEC70F85B5","Diluted and used with caution, Potassium Permanganate can be used for cleaning open wounds, and skin infections. Its ingestion can provoke death.","Використовуючи з обережністю, перманганат калію можна використовувати для обробки відкритих ран та шкіряних інфекцій. Його проковтування може викликати смерть.","","","","","","","","",""
"[64A9B00E437606E25603C98FE9B564BB]::87F872884BB30DA704F39AAB88EC3ECD","Potassium permanganate","Перманганат калію","","","","","","","","",""
"[64B0C56C44B445D832623381A66AA4A8]::F82872BA4B15484EDE221687FCD4BCD0","Hacksaw lvl 5","Пилка 5-го рівня","","","","","","","","",""
"[64BC48AC44461F247C676C939FC60016]::7BE2CEE74F711F0E8BC7C9B9095F770F","Great resale value.<cf>This item can be recycled into components.","Great resale value.<cf>This item can be recycled into components.","","","","","","","","",""
"[64BC48AC44461F247C676C939FC60016]::A6AE78B5469E644967E7F8ADB8BD3BC0","Silver fork","Срібна виделка","","","","","","","","",""
"[655776CF4D460E4AFFF952838D60331C]::52FE5588443BF4C7728230A75BD2C4B2","An old, but reliable crossbow, very efficient against an armoured target if used wisely.","Старий, але надійний арбалет, дуже дієвий проти броньованої цілі, якщо використовувати його з розумом.","","","","","","","","",""
"[655776CF4D460E4AFFF952838D60331C]::AFE106C141BCDC5CED50E294EDCEC978","Used crossbow","Поношений арбалет","","","","","","","","",""
"[658CDBC14F50A22CD68C66872DDE6DE6]::B346783D47B29EF619AF4D883B54D859","Mace lvl 2","Булава 2-го рівня","","","","","","","","",""
"[668736D94231778E0E1BD380506B8BAF]::F52515704ECCDEFB91CDCBBF50037D5D","Booth's hatchet lvl 3","Сокира Бута 3-го рівня","","","","","","","","",""
"[6697D84F4C255BFA2BEEB7B6474DE3DF]::21CBF8164EB773A0A061DAABC966D251","Crossbow lvl 4","Арбалет 4-го рівня","","","","","","","","",""
"[669B6F60419C78EB7470DE8A24AEB374]::06AF39844ACBBA2ACA8D2A87F73F0014","Clay's hatchet lvl 2","Сокира Клея 2-го рівня","","","","","","","","",""
"[6700CFD944C0FD878EBCE2AADD71F4A3]::0B379DAF4CA31D7B5BD7E4A160AFAAA6","Festering Grim beast","Festering Grim beast","","","","","","","","",""
"[6700CFD944C0FD878EBCE2AADD71F4A3]::2518F3DF43E6C4D6DE7BCA84E7FA6842","Festering Grim beast","Festering Grim beast","","","","","","","","",""
"[67C859444D2D8089811C5FACCF7EDB0B]::8F89DCFE4F9921533736B19BAF9E1DB7","Unknown Voice","Невідомий голос","","","","","","","","",""
"[681657544FD0266953D4168DC75B05FC]::8A24FC3F452EF8CE40AF25AEADE5D454","Increase the stamina regeneration rate by 100% for 15 seconds.","Збільшує швидкість відновлення витривалості на 100% на 15 секунд.","","","","","","","","",""
"[681657544FD0266953D4168DC75B05FC]::255B01D24514E38A70395DB6D804C738","Stamina serum","Сироватка витривалості","","","","","","","","",""
"[68E6B31D49851142C50DCFB5F1F51800]::71E96B7F43592C2F66A3A59863209E72","Dismantle","Dismantle","","","","","","","","",""
"[68FBB606483E0E24B6BA2199793D79E0]::5D6816A84FAC407974DE879A21B64218","Add 4 stun points when projectiles reach their target","Додає 4 одиниці приглушення, коли снаряди досягають цілі","","","","","","","","",""
"[68FBB606483E0E24B6BA2199793D79E0]::F626BC124D173C5391E62892596710EF","Increased shock","Increased shock","","","","","","","","",""
"[68FDF9E4427A80B10F72128AD50730E4]::6CA44DCF4CFAC9ED6B79E8AA5FB1A429","Thomas Elwood","Томас Елвуд","","","","","","","","",""
"[68FDF9E4427A80B10F72128AD50730E4]::95648DE3482BCA0DBB12EC8FCE2186BC","Thomas Elwood","Thomas Elwood","","","","","","","","",""
"[691DC10C437CDF827323D39666C0FCCF]::EF008C9D4ACD3868CDDFD5A037926454","A small key that belonged to Darius Petrescu. Probably used to open a small chest, or trunk.","Малий ключ, який належав Даріусу Петреску. Ймовірно, ним відмикали малу скриню або рундук.","","","","","","","","",""
"[691DC10C437CDF827323D39666C0FCCF]::1214F87340124D8057BABAB13F64655E","Small key","Малий ключ","","","","","","","","",""
"[69E942CA45C6FB0F08CEC0A96B4034F2]::0F6541A645F6B5F25CB84B8FC6D83FA6","Geoffrey McCullum","Geoffrey McCullum","","","","","","","","",""
"[69E942CA45C6FB0F08CEC0A96B4034F2]::3C23C5E041B4952CDC1268A9500C96AE","McCullum","McCullum","","","","","","","","",""
"[6A76D539476848FBC91B60B4E03BD483]::29DAE76D476E526AE01352BC6DC2C9BF","Rakesh's surgical saw lvl 4","Хірургічна пилка Ракеша 4-го рівня","","","","","","","","",""
"[6A93E7094AD8E2A62165879A5813F983]::169DC42D48DC4F3012DC27A7B09DD936","Remarkable axe","Чудовий топір","","","","","","","","",""
"[6A9FFEB243ED95683BA32AACE430BBD3]::8A98F3004C9437B7AF9626A50E9817A1","Dragonbane lvl 5","Dragonbane lvl 5","","","","","","","","",""
"[6ABF81DF4E924EA48B55708DCE5EC70F]::539C480746B3C6064C559F90382DA980","Enhanced damage","Підвищена шкода","","","","","","","","",""
"[6ABF81DF4E924EA48B55708DCE5EC70F]::35E2F8CE489BF3123264A0980D5A945D","Increase damage dealt by 20%","Збільшує завдану шкоду на 20%","","","","","","","","",""
"[6AC862AE4A52B6842E1D2EAF91E2A6EF]::65F8809A479B954BF1F0D5989C663EA6","Saber lvl 3","Шабля 3-го рівня","","","","","","","","",""
"[6BA650E74C719495B7B30FA976616CC2]::5D98A367451EB1F6C4B0BC9D2BE910F9","A treatment for all throat and chest sicknesses (cold, bronchitis, pneumonia).","Ліки проти всіх захворювань горла та грудної клітки (застуди, бронхіту, пневмонії).","","","","","","","","",""
"[6BA650E74C719495B7B30FA976616CC2]::0C4C6F4D43DAFEA6B504B0AB29E20CB3","Treatment for pneumonia","Ліки проти пневмонії","","","","","","","","",""
"[6BB1945540142C4B62370A9A1DFD6140]::0CAB9787477EE12CFBEF9CB794D662E2","A treatment for all blood disorders (fatigue, anemia, sepsis).","Ліки проти всіх захворювань крові (втоми, недокрів'я, сепсису).","","","","","","","","",""
"[6BB1945540142C4B62370A9A1DFD6140]::20659C8F4B0F8CA6194864A12EFA0FD4","Treatment for sepsis","Ліки проти сепсису","","","","","","","","",""
"[6C451DC5438CC441966A17AF5F748C43]::8A032D2E40C89C8CF527869D7F348E59","A large wooden stick wrapped with barbed wire to tear the flesh, while it also crushes bones.<lf>Weapon ability: Parry","A large wooden stick wrapped with barbed wire to tear the flesh, while it also crushes bones.<lf>Weapon ability: Parry","","","","","","","","",""
"[6C451DC5438CC441966A17AF5F748C43]::A25154D64E3E43471EE26C9CF7AB6645","Common barbed cudgel","Простий кропач","","","","","","","","",""
"[6C4B471644DBA19E38475CB9DF02E939]::463CC0D34A5C1E05A083D5BF21CC0AD1","Decrease the reloading time by 20%","Зменшує час перезаряджання на 20%","","","","","","","","",""
"[6C4B471644DBA19E38475CB9DF02E939]::932F0DDD40AD40DC7809B6B3FD2113DF","Improved velocity","Поліпшена швидкість","","","","","","","","",""
"[6C513D9D4A61627DF753B1A62E7CAFCA]::3AE1059E477B6B41AC4C2EB675A73212","Healthy","Здоровий","","","","","","","","",""
"[6C513D9D4A61627DF753B1A62E7CAFCA]::4FE7659C4BAD0DFCAE8742BC9BF530B1","Healthy","Здоровий","","","","","","","","",""
"[6C63606C4AD06B248BF78FA559BCA3AE]::5F9D83974481D22FED57E18056EC68DB","Foul Grim beast","Брудний похмурий звір","","","","","","","","",""
"[6C63606C4AD06B248BF78FA559BCA3AE]::D1B4A03A47F9A29929A7C4912A6BCB96","Foul Grim beast","Брудний похмурий звір","","","","","","","","",""
"[6C6434C54F4AC5198A377DBC8208DBCA]::4B4C537A43046357108458875657E565","Leon Augustin","Леон Авґустин","","","","","","","","",""
"[6C6434C54F4AC5198A377DBC8208DBCA]::4F7FC8A749E357B509C8A1A5EEBEF9FD","Leon Augustin","Леон Авґустин","","","","","","","","",""
"[6CE022CB4A092B1AA3EE3BB7B3D0EF21]::5E50C654456F6D323FE9B0954E97CD11","Perfect hacksaw","Досконала пилка","","","","","","","","",""
"[6D047A5D4B8A913D0677D488F87BD8DA]::A5D383064A759570087631BA322748C7","Dismantle","Dismantle","","","","","","","","",""
"[6D4AC9D640CE5FA76AF31FB77B94D286]::AA3A61AB42B2D15E33C21F896B60D2F4","Newton's saber lvl 2","Шабля Ньютона 2-го рівня","","","","","","","","",""
"[6D595D074BDE5C337E45EB9F798376F6]::E8843BE046FBC7D48FA64C8674174B99","A broken pocket watch, with only the minute hand remaining.<lf>This item can be recycled into components","A broken pocket watch, with only the minute hand remaining.<lf>This item can be recycled into components","","","","","","","","",""
"[6D595D074BDE5C337E45EB9F798376F6]::7AB0297E4517A082A717FE92D335636A","Agamemnon's broken watch","Agamemnon's broken watch","","","","","","","","",""
"[6E0221A84766CE9484BE4BB5E206FA71]::9A17BABF4196173937028A8DE81CF82A","Rodney's scythe lvl 2","Келеп Родні 2-го рівня","","","","","","","","",""
"[6E6E67574FD6B5DC5212AD9FE33DD3DD]::691B22F541EECA16649A339A8AD754DB","Remarkable pistol parabellum","Чудовий пістолет «Парабелум»","","","","","","","","",""
"[6F102156417A17B582DA54917553FADA]::B0C2F7024F07A959ED21339CA967ACCF","Joe's barbed cudgel lvl 2","Кропач Джо 2-го рівня","","","","","","","","",""
"[6F6C405543BD822801569BA3ABCEB435]::0C37FCE843106B1990DD7BB4929CFE71","Part of a handle that can be used to assemble a handle for any off-hand weapon.","Part of a handle that can be used to assemble a handle for any off-hand weapon.","","","","","","","","",""
"[6F6C405543BD822801569BA3ABCEB435]::64F1F2B64004F6C1038446AAB7FD0510","Tiny good handle part","Tiny good handle part","","","","","","","","",""
"[6F83581C43C872E6E0394AA394BE0484]::F9C6895A49A6B39BBE18E9A28BB1600B","A beautiful necklace, probably offered to Sean Hampton by the Sewer Skals.","A beautiful necklace, probably offered to Sean Hampton by the Sewer Skals.","","","","","","","","",""
"[6F83581C43C872E6E0394AA394BE0484]::2358C89B4FDDFAC9DB71B8BF0C525605","Beautiful necklace","Красиве намисто","","","","","","","","",""
"[7004F3F44AA7957534FCFA812041090C]::1F254D55468C0A4E7CC0808CFC3E5A95","A small dose of white phosphorus originally produced for military use, highly flammable and corrosive.","A small dose of white phosphorus originally produced for military use, highly flammable and corrosive.","","","","","","","","",""
"[7004F3F44AA7957534FCFA812041090C]::F93CC8D945C909AC321AEA9AFF586528","White phosphorus","Білий фосфор","","","","","","","","",""
"[7155903D4BEF95D4A85694ACD59F697C]::D058359843F0C425C53FCAA32AC5CE23","Sword lvl 4","Меч 4-го рівня","","","","","","","","",""
"[71D904D545F58F62BA65B494C522ADBE]::A9CFD5DB4DBD7AAB8ADA4A89A80804A1","Good crossbow","Good crossbow","","","","","","","","",""
"[71ED1D124608E0E58CD5D296532DF04B]::4B940D214FB130FE46970B8376C09729","Gwyneth's surgical knife lvl 5","Хірургічний ніж Ґвінет 5-го рівня","","","","","","","","",""
"[7311FC5A4D3D11DF6C2280B3F8E8E337]::262466E5418099A8797785B71BC187F8","Unknown voice","Невідомий голос","","","","","","","","",""
"[73B486C24EA0ABE93E0105AAA9F884EC]::250354F34A2FE5C823A6D6A93DF1603F","Priwen Rookie","Прівенський новобранець","","","","","","","","",""
"[73B486C24EA0ABE93E0105AAA9F884EC]::687938BE4E51AD7DD38D94A1E36BF658","Priwen Rookie","Прівенський новобранець","","","","","","","","",""
"[73ED49AA433D5FE128895C9EBD9CF683]::40F516634883A3F2E08180A91CC548D4","Rusty box of pills","Іржава коробка пігулок","","","","","","","","",""
"[73ED49AA433D5FE128895C9EBD9CF683]::475CDB344595ADB70DCEF895DDCE48F3","Low resale value.<lf><lf>This item can be recycled into components.","Low resale value.<lf><lf>This item can be recycled into components.","","","","","","","","",""
"[751930AE49E22597F0B16AA850D590F4]::09616AEA47318633604AF8A138A48B0A","Dagger lvl 5","Кинджал 5-го рівня","","","","","","","","",""
"[752C93AA408B41BF8C0B7591E3E13A1C]::C6A5F42648624B946DFA8493591EB363","Common saber","Проста шабля","","","","","","","","",""
"[75CE8E85405A4F1532BAB3A5839DA152]::8CE5788D425A44B691000EAFF90EC4A5","A simple wooden stick used by policemen and mobsters to stun targets.","A simple wooden stick used by policemen and mobsters to stun targets.","","","","","","","","",""
"[75CE8E85405A4F1532BAB3A5839DA152]::183C04654AD71224CF29E09FCBF4B61B","Used truncheon","Used truncheon","","","","","","","","",""
"[760D437D4D3B7A369B18CB9C55392229]::FFBE09E946F6EBD9643676A66E6F4E1E","Mace lvl 4","Булава 4-го рівня","","","","","","","","",""
"[7722C5494FC2FBDA0F8DF39BCAA55B28]::679FEA784B4066B9F7F599912B4282B4","NEW LONDONER","NEW LONDONER","","","","","","","","",""
"[7722C5494FC2FBDA0F8DF39BCAA55B28]::9BAC77C346DD47DC788BCDA12D60C364","SERIAL CRIMES<lf>Last night, seven more murder victims were found near Saint Mary's Church, including its vicar, Mr. Joseph Larrabee, who was found dead in the adjoining cemetery. The clergyman had been savagely slaughtered and thrown into a half-exhumed grave, creating a scene of indescribable atrocity. It appeared that other tombs and crosses had also been broken and desecrated.<lf>They are the latest targets in a series of murders. Aside from the victims of gang raids in the East End (which, we have come to consider a normal occurrence), about twenty crimes were reported in the last few weeks in various boroughs. Crimes so violent and inhuman they reminded me of the butchery that struck us decades ago when the notorious, and still unidentified, Ripper prowled our streets.<lf>Witnesses also reported that some unidentified militia had been spotted in parts of the city, patrolling the streets and alleys at night without letting anyone approach them.<lf><lf>UNKNOWN MILITIA PATROL REPORTED<lf>Reliable witnesses also report that an unidentified militia has been spotted in some parts of town, patrolling the streets and alleys at night without letting anyone approach them for safety or sanitary reasons. Scotland Yard refused to comment on the matter, but admitted that no official military presence have been sent to patrol London’s boroughs.<lf>Who are these men and women, then? How, and why do they dare to openly carry guns? What are their objectives? Why operate at night? Are they some East End gang who decided to personally take care of local safety? Former soldiers who do not believe in quarantine lines anymore? Dedicated policemen trying to capture Joseph Larrabee’s murderer?<lf><lf>For now, we should assume that the beasts among us are unrestrained.<lf>Make sure to be accompanied should you want to go out at night, and make sure to take regular stock of loved ones, neighbours, and acquaintances.<lf><lf>Do not let anyone fall prey.<lf>E.W.","SERIAL CRIMES<lf>Last night, seven more murder victims were found near Saint Mary's Church, including its vicar, Mr. Joseph Larrabee, who was found dead in the adjoining cemetery. The clergyman had been savagely slaughtered and thrown into a half-exhumed grave, creating a scene of indescribable atrocity. It appeared that other tombs and crosses had also been broken and desecrated.<lf>They are the latest targets in a series of murders. Aside from the victims of gang raids in the East End (which, we have come to consider a normal occurrence), about twenty crimes were reported in the last few weeks in various boroughs. Crimes so violent and inhuman they reminded me of the butchery that struck us decades ago when the notorious, and still unidentified, Ripper prowled our streets.<lf>Witnesses also reported that some unidentified militia had been spotted in parts of the city, patrolling the streets and alleys at night without letting anyone approach them.<lf><lf>UNKNOWN MILITIA PATROL REPORTED<lf>Reliable witnesses also report that an unidentified militia has been spotted in some parts of town, patrolling the streets and alleys at night without letting anyone approach them for safety or sanitary reasons. Scotland Yard refused to comment on the matter, but admitted that no official military presence have been sent to patrol London’s boroughs.<lf>Who are these men and women, then? How, and why do they dare to openly carry guns? What are their objectives? Why operate at night? Are they some East End gang who decided to personally take care of local safety? Former soldiers who do not believe in quarantine lines anymore? Dedicated policemen trying to capture Joseph Larrabee’s murderer?<lf><lf>For now, we should assume that the beasts among us are unrestrained.<lf>Make sure to be accompanied should you want to go out at night, and make sure to take regular stock of loved ones, neighbours, and acquaintances.<lf><lf>Do not let anyone fall prey.<lf>E.W.","","","","","","","","",""
"[7722C5494FC2FBDA0F8DF39BCAA55B28]::FB8E76574C61AB9C0047CAA02B6BF00E","Serial killers in London","Серійні вбивці в Лондоні","","","","","","","","",""
